gene_id,gene_name,panessential,localisation,transmembrane,oncogenicity,tol_LOEUF,tractability_SM,safety
ENSG00000052749,RRP12,-2,0.484848484848484,3,0,1,0,0
ENSG00000052795,FNIP2,0,1,0,0,0,0.5,0
ENSG00000052802,MSMO1,0,1.16666666666667,3,0,1,0,0
ENSG00000052841,TTC17,0,1.27777777777778,0,0,0,0,0
ENSG00000053254,FOXN3,0,0,0,0,0,0,0
ENSG00000053371,AKR7A2,0,0.384615384615385,0,0,3,1.5,0
ENSG00000053372,MRTO4,-2,0.25,0,0,0,0,0
ENSG00000053747,LAMA3,0,0.222222222222222,0,2,1,0,0
ENSG00000053770,AP5M1,0,1,0,0,2,0,0
ENSG00000054116,TRAPPC3,-2,1,0,0,1,1,0
ENSG00000054118,THRAP3,0,0,0,-2,0,0,0
ENSG00000054148,PHPT1,0,0.307692307692308,0,2,3,1,0
ENSG00000054179,ENTPD2,0,0.692307692307693,3,0,2,0,0
ENSG00000054219,LY75,0,0.588235294117648,3,0,1,0,0
ENSG00000054267,ARID4B,0,0.203389830508475,0,-2,0,0,0
ENSG00000054277,OPN3,0,1.5,3,0,1,1,0
ENSG00000054392,HHAT,0,1,3,2,1,1,0
ENSG00000054523,KIF1B,0,1,0,0,0,0,0
ENSG00000054598,FOXC1,0,0.32,0,0,0,0,0
ENSG00000054654,SYNE2,0,0.658291457286432,3,2,0,0.5,0
ENSG00000054793,ATP9A,0,1.05952380952381,3,0,0,0,0
ENSG00000054938,CHRDL2,0,0.272727272727273,0,0,1,0,0
ENSG00000054965,FAM168A,-2,,0,0,0,0,0
ENSG00000054983,GALC,0,1,0,0,1,0,0
ENSG00000055044,NOP58,-2,0.126984126984127,0,0,1,0.5,0
ENSG00000055070,SZRD1,0,,0,0,1,0,0
ENSG00000055130,CUL1,-2,0.72,0,3,0,1.5,0
ENSG00000055163,CYFIP2,0,0.53448275862069,0,2,0,0,0
ENSG00000055208,TAB2,0,0.868852459016394,0,2,0,0,0
ENSG00000055211,GINM1,0,0,3,0,2,0,0
ENSG00000055332,EIF2AK2,0,0.857142857142857,0,2,1,2.5,0
ENSG00000055483,USP36,-2,0.224489795918367,0,0,1,0,0
ENSG00000055609,KMT2C,0,0,0,-2,0,0.5,0
ENSG00000055917,PUM2,0,0.72093023255814,0,0,0,0,0
ENSG00000055950,MRPL43,-2,1,0,0,2,0.5,0
ENSG00000055955,ITIH4,0,0.507042253521127,0,0,1,0,0
ENSG00000056097,ZFR,0,0.5,0,0,0,0,0
ENSG00000056586,RC3H2,0,1,0,0,0,0,0
ENSG00000056736,IL17RB,0,1.28571428571429,3,0,2,0,0
ENSG00000056972,TRAF3IP2,0,0.666666666666667,0,0,1,0,0
ENSG00000056998,GYG2,0,1,0,0,3,0,0
ENSG00000057019,DCBLD2,0,2,3,2,0,0,0
ENSG00000057149,SERPINB3,0,0.613861386138614,0,3,3,0,0
ENSG00000057252,SOAT1,0,1,3,0,1,2,0
ENSG00000057294,PKP2,0,0.885714285714285,0,2,2,0,0
ENSG00000057608,GDI2,0,0.692307692307692,0,2,0,0,0
ENSG00000057663,ATG5,0,1,0,0,0,0,0
ENSG00000057757,PITHD1,0,0.733333333333333,0,0,1,0,0
ENSG00000057935,MTA3,0,0.0434782608695652,0,2,1,0,0
ENSG00000058056,USP13,0,0.285714285714286,0,0,1,0,0
ENSG00000058063,ATP11B,0,0.899408284023669,3,0,0,0,0
ENSG00000058085,LAMC2,0,0.428571428571429,0,2,1,0,0
ENSG00000058091,CDK14,0,0.821428571428572,0,0,1,2,0
ENSG00000058262,SEC61A1,-2,1,3,0,0,0,0
ENSG00000058272,PPP1R12A,-2,0.74025974025974,0,2,0,0,0
ENSG00000058404,CAMK2B,0,0.8,0,2,0,2,0
ENSG00000058600,POLR3E,-2,0.177777777777778,0,0,0,0.5,0
ENSG00000058668,ATP2B4,0,1.65714285714286,3,2,0,1,0
ENSG00000058673,ZC3H11A,0,0,0,0,0,0,0
ENSG00000058799,YIPF1,0,0.917525773195877,3,0,1,0,0
ENSG00000058804,NDC1,-2,0.116279069767442,3,2,0,0,0
ENSG00000059378,PARP12,0,0,0,0,1,2,0
ENSG00000059573,ALDH18A1,0,1,0,0,1,0,0
ENSG00000059588,TARBP1,0,0,0,0,1,1.5,0
ENSG00000059728,MXD1,0,0.333333333333333,0,2,1,0,0
ENSG00000059758,CDK17,0,0.5,0,0,0,2,0
ENSG00000059804,SLC2A3,0,0.736842105263158,3,0,1,1,0
ENSG00000060138,YBX3,0,0.741935483870968,0,0,1,0,0
ENSG00000060237,WNK1,-2,1,0,2,0,2,0
ENSG00000060339,CCAR1,-2,0.166666666666667,0,0,0,0,0
ENSG00000060491,OGFR,0,0.5,0,0,1,0,0
ENSG00000060656,PTPRU,0,2,3,0,0,0,0
ENSG00000060688,SNRNP40,-2,0.0714285714285714,0,0,0,0.5,0
ENSG00000060718,COL11A1,0,0.545454545454545,0,2,0,0,0
ENSG00000060749,QSER1,0,,,0,0,0,0
ENSG00000060971,ACAA1,0,0.943661971830986,0,0,2,0,0
ENSG00000060982,BCAT1,0,1,0,2,2,3,0
ENSG00000061273,HDAC7,0,0.327272727272727,0,3,0,2.5,0
ENSG00000061676,NCKAP1,0,0.842105263157895,3,2,0,1,0
ENSG00000061794,MRPS35,-2,1,0,0,2,0.5,0
ENSG00000061936,SFSWAP,-2,0,0,0,0,0,0
ENSG00000061938,TNK2,0,1.37362637362638,0,2,1,3,0
ENSG00000061987,MON2,0,0.619047619047619,0,0,0,0,0
ENSG00000062038,CDH3,0,1.88,3,2,1,0.5,0
ENSG00000062194,GPBP1,0,1.06666666666667,0,0,0,0,0
ENSG00000062282,DGAT2,0,1,3,0,2,1,0
ENSG00000062485,CS,-2,0.575757575757576,0,0,0,0,0
ENSG00000062582,MRPS24,-2,1,0,0,2,0.5,0
ENSG00000062598,ELMO2,0,1,0,2,1,0,0
ENSG00000062650,WAPL,0,0.375,0,0,0,0,0
ENSG00000062716,VMP1,-2,0.867647058823529,3,0,0,0,0
ENSG00000062725,APPBP2,0,0.527777777777778,0,0,0,0,0
ENSG00000062822,POLD1,-2,0.133333333333333,0,-2,1,1.5,0
ENSG00000063015,SEZ6,0,1.23076923076923,3,0,1,0,0
ENSG00000063046,EIF4B,-2,1,0,2,0,0,0
ENSG00000063177,RPL18,-2,0.789473684210526,0,0,0,1,0
ENSG00000063241,ISOC2,0,0.5,0,0,3,0,0
ENSG00000063244,U2AF2,-2,0,0,0,0,0.5,0
ENSG00000063245,EPN1,0,1.15254237288136,0,2,0,0,0
ENSG00000063322,MED29,-2,0,0,0,2,0.5,0
ENSG00000063601,MTMR1,0,1.23529411764706,0,0,0,0,0
ENSG00000063660,GPC1,0,0.603305785123967,0,2,1,0,0
ENSG00000063854,HAGH,0,1,0,2,2,0.5,0
ENSG00000063978,RNF4,-2,0.121951219512195,0,2,0,0,0
ENSG00000064042,LIMCH1,0,1,0,0,0,0,0
ENSG00000064102,INTS13,0,0.142857142857143,0,0,0,0,0
ENSG00000064115,TM7SF3,0,0.344827586206896,3,0,1,0,0
ENSG00000064205,CCN5,0,0,0,0,2,0,0
ENSG00000064270,ATP2C2,0,1.33333333333333,3,0,3,1,0
ENSG00000064300,NGFR,0,0.702702702702702,3,2,1,2,0
ENSG00000064309,CDON,0,2,3,0,1,0,0
ENSG00000064313,TAF2,-2,0,0,2,0,0.5,0
ENSG00000064393,HIPK2,0,0.211267605633803,0,2,0,2,0
ENSG00000064419,TNPO3,-2,0.230769230769231,0,0,1,0.5,0
ENSG00000064490,RFXANK,0,0.195121951219512,0,2,2,0,0
ENSG00000064601,CTSA,0,0.787878787878788,0,0,1,3,0
ENSG00000064607,SUGP2,0,0,0,0,0,0,0
ENSG00000064651,SLC12A2,0,1.27272727272727,3,2,0,1,0
ENSG00000064655,EYA2,0,0.444444444444444,0,2,0,1.5,0
ENSG00000064666,CNN2,0,0.909090909090909,0,0,1,0.5,0
ENSG00000064726,BTBD1,0,0.692307692307692,0,0,1,0,0
ENSG00000064763,FAR2,0,1,3,0,0,0,0
ENSG00000064787,BCAS1,0,0.142857142857143,0,0,1,0,0
ENSG00000064886,CHI3L2,0,0,0,0,2,0,0
ENSG00000064932,SBNO2,0,0,0,0,0,0,0
ENSG00000064961,HMG20B,0,0,0,2,0,0,0
ENSG00000064989,CALCRL,0,1.51546391752577,3,0,0,2,-1
ENSG00000064995,TAF11,0,0.117647058823529,0,2,1,0.5,0
ENSG00000064999,ANKS1A,0,0.4,0,2,0,0,0
ENSG00000065000,AP3D1,0,1,0,0,0,0,0
ENSG00000065054,NHERF2,0,0.666666666666666,0,2,1,0,0
ENSG00000065060,BLTP3A,0,1,0,0,1,0,0
ENSG00000065135,GNAI3,0,0.989130434782609,0,2,1,1.5,0
ENSG00000065150,IPO5,0,0.204545454545455,0,0,0,0.5,0
ENSG00000065154,OAT,0,0.68421052631579,0,0,1,2,0
ENSG00000065183,WDR3,-2,0,0,0,1,0.5,0
ENSG00000065243,PKN2,0,0.967213114754099,0,2,0,2,0
ENSG00000065308,TRAM2,0,1,3,0,0,0,0
ENSG00000065320,NTN1,0,0.32,0,0,0,0.5,0
ENSG00000065328,MCM10,-2,0,0,0,1,0,0
ENSG00000065357,DGKA,0,1.23076923076923,0,0,0,1,0
ENSG00000065361,ERBB3,0,1.60606060606061,3,3,1,3,0
ENSG00000065427,KARS1,-2,0.795454545454546,0,0,1,3,0
ENSG00000065485,PDIA5,0,1,0,0,1,0,0
ENSG00000065518,NDUFB4,-2,0.858823529411765,3,0,2,0.5,0
ENSG00000065526,SPEN,0,0,0,-2,0,0,0
ENSG00000065534,MYLK,0,1.59375,0,2,1,2,0
ENSG00000065548,ZC3H15,0,0.727272727272727,0,0,0,0,0
ENSG00000065559,MAP2K4,0,0.857142857142857,0,3,0,3,0
ENSG00000065613,SLK,0,0.428571428571429,0,0,0,2.5,0
ENSG00000065618,COL17A1,0,0.76923076923077,3,2,1,0,0
ENSG00000065717,TLE2,0,0,0,2,1,0,0
ENSG00000065809,FAM107B,0,,0,0,2,0,0
ENSG00000065833,ME1,0,1,0,0,2,3,0
ENSG00000065882,TBC1D1,0,0,0,0,1,0,0
ENSG00000065883,CDK13,0,0.297520661157025,0,2,0,2,0
ENSG00000065911,MTHFD2,0,0.789473684210526,0,0,1,1,0
ENSG00000065923,SLC9A7,0,1.06329113924051,3,0,0,0,0
ENSG00000065970,FOXJ2,0,0,0,0,0,0,0
ENSG00000065978,YBX1,-2,0.363636363636364,0,0,0,0,0
ENSG00000065989,PDE4A,0,1.08163265306122,0,0,0,3,-1
ENSG00000066027,PPP2R5A,0,0.943396226415094,0,2,0,0.5,0
ENSG00000066044,ELAVL1,0,0.722222222222222,0,0,0,2,0
ENSG00000066056,TIE1,0,2,3,0,1,2,0
ENSG00000066084,DIP2B,0,0.147058823529412,0,0,0,0,0
ENSG00000066117,SMARCD1,0,0,0,-2,0,0,0
ENSG00000066135,KDM4A,0,0.242424242424242,0,2,0,3,0
ENSG00000066136,NFYC,-2,0,0,2,0,0.5,0
ENSG00000066279,ASPM,0,1.15384615384616,0,0,1,0,0
ENSG00000066294,CD84,0,2,3,0,2,0,0
ENSG00000066322,ELOVL1,0,1,3,0,0,0,0
ENSG00000066336,SPI1,0,0,0,2,0,0,0
ENSG00000066422,ZBTB11,-2,0,0,0,1,0,0
ENSG00000066455,GOLGA5,0,1,3,0,1,0,0
ENSG00000066468,FGFR2,0,1,3,3,0,3,0
ENSG00000066583,ISOC1,0,1,0,0,2,0,0
ENSG00000066654,THUMPD1,0,0,0,0,3,0,0
ENSG00000066739,ATG2B,0,1,0,0,0,0,0
ENSG00000066777,ARFGEF1,0,0.5,0,0,0,0.5,0
ENSG00000066855,MTFR1,0,1.29411764705883,0,0,2,0,0
ENSG00000066923,STAG3,0,0,0,2,1,0,0
ENSG00000066926,FECH,-2,1,0,0,1,2,0
ENSG00000066933,MYO9A,0,1,3,2,0,0,0
ENSG00000067057,PFKP,0,0.428571428571429,0,0,2,0.5,0
ENSG00000067064,IDI1,0,1,0,0,2,1.5,0
ENSG00000067066,SP100,0,0.169811320754717,0,2,1,0.5,0
ENSG00000067082,KLF6,0,0.210526315789474,0,-2,0,0,0
ENSG00000067113,PLPP1,0,1.12727272727273,3,2,1,0,0
ENSG00000067141,NEO1,0,1.13513513513514,3,0,0,0,0
ENSG00000067167,TRAM1,0,1,3,0,0,0,0
ENSG00000067177,PHKA1,0,1.17647058823529,0,0,1,1,0
ENSG00000067182,TNFRSF1A,0,0.690476190476191,3,2,0,1.5,-1
ENSG00000067225,PKM,-2,0.663265306122449,0,2,0,3,0
ENSG00000067248,DHX29,0,1,0,0,1,0,0
ENSG00000067334,DNTTIP2,-2,0,0,0,1,0.5,0
ENSG00000067369,TP53BP1,0,0.16,0,-2,0,1,0
ENSG00000067533,RRP15,-2,0,0,0,2,0,0
ENSG00000067560,RHOA,0,1.10204081632653,0,3,1,0.5,0
ENSG00000067596,DHX8,-2,0.121212121212121,0,0,0,0.5,0
ENSG00000067704,IARS2,-2,1,0,0,0,0,0
ENSG00000067715,SYT1,0,1.05583756345178,3,0,0,1,0
ENSG00000067798,NAV3,0,0,0,0,0,0,0
ENSG00000067829,IDH3G,0,0.785714285714286,0,0,1,0.5,0
ENSG00000067836,ROGDI,0,0.75,0,0,2,0,0
ENSG00000067900,ROCK1,0,1,0,2,0,3,-1
ENSG00000067955,CBFB,0,0,0,-2,0,1,0
ENSG00000067992,PDK3,0,0.74468085106383,0,0,1,1,0
ENSG00000068001,HYAL2,0,1.11340206185567,0,0,1,0,0
ENSG00000068078,FGFR3,0,1.05454545454546,3,3,1,2,-1
ENSG00000068079,IFI35,0,0.4,0,0,2,0,0
ENSG00000068097,HEATR6,0,,0,0,1,0,0
ENSG00000068120,COASY,-2,0.593220338983051,0,0,2,0,0
ENSG00000068137,PLEKHH3,0,0,0,0,1,0,0
ENSG00000068305,MEF2A,0,0.32,0,2,0,0.5,0
ENSG00000068308,OTUD5,0,0.615384615384615,0,0,0,0,0
ENSG00000068323,TFE3,0,0.433333333333333,0,3,0,0,0
ENSG00000068366,ACSL4,0,0.779069767441861,3,0,0,0,0
ENSG00000068400,GRIPAP1,0,0.762376237623762,0,0,0,0,0
ENSG00000068489,PRR11,0,0.5,0,0,1,0,0
ENSG00000068615,REEP1,0,1,3,0,0,0,0
ENSG00000068650,ATP11A,0,1.03597122302158,3,0,0,0,0
ENSG00000068654,POLR1A,-2,0,0,2,0,1,0
ENSG00000068697,LAPTM4A,0,1,3,2,1,0,0
ENSG00000068724,TTC7A,0,1.5,0,0,2,0,0
ENSG00000068745,IP6K2,0,0.107142857142857,0,0,0,1,0
ENSG00000068796,KIF2A,0,0.375,0,0,0,0.5,0
ENSG00000068878,PSME4,0,0.205128205128205,0,2,0,0.5,0
ENSG00000068903,SIRT2,0,0.517241379310345,0,0,1,3,-1
ENSG00000068912,ERLEC1,0,1,0,2,1,0,0
ENSG00000068976,PYGM,0,0.314285714285714,0,0,1,2,0
ENSG00000069011,PITX1,0,0.166666666666667,0,0,0,0,0
ENSG00000069020,MAST4,0,1,0,0,0,1,0
ENSG00000069122,ADGRF5,0,1.23076923076923,3,0,0,0,0
ENSG00000069188,SDK2,0,2,3,0,0,0,0
ENSG00000069248,NUP133,-2,0.150943396226415,0,-2,0,1,0
ENSG00000069275,NUCKS1,0,0.166666666666667,0,0,0,0,0
ENSG00000069329,VPS35,-2,0.826086956521739,0,0,0,0.5,0
ENSG00000069345,DNAJA2,0,0.351351351351351,0,0,0,0,0
ENSG00000069399,BCL3,0,0.675,0,3,0,0,0
ENSG00000069431,ABCC9,0,1.75,3,0,0,2,-1
ENSG00000069493,CLEC2D,0,1.5,3,0,1,0,0
ENSG00000069535,MAOB,0,1,3,0,0,3,0
ENSG00000069702,TGFBR3,0,0.888888888888888,3,2,0,0,0
ENSG00000069849,ATP1B3,0,1.21052631578947,3,0,1,2,-1
ENSG00000069956,MAPK6,0,0.428571428571429,0,2,0,3,0
ENSG00000069974,RAB27A,0,0.89622641509434,0,0,3,0.5,0
ENSG00000069998,HDHD5,0,1,0,0,2,0,0
ENSG00000070010,UFD1,-2,0.733333333333333,0,0,0,0.5,0
ENSG00000070018,LRP6,0,1.2,3,3,0,1.5,0
ENSG00000070047,PHRF1,0,0,0,0,0,0,0
ENSG00000070061,ELP1,-2,0.8125,0,2,1,0,0
ENSG00000070081,NUCB2,0,0.563380281690141,0,0,2,0,0
ENSG00000070087,PFN2,0,0.111111111111111,0,0,1,1,0
ENSG00000070159,PTPN3,0,1.59375,0,0,1,0.5,0
ENSG00000070193,FGF10,0,0.481481481481481,0,2,0,0,0
ENSG00000070214,SLC44A1,0,0.555555555555555,3,0,0,0,0
ENSG00000070366,SMG6,-2,0.358974358974359,0,2,0,0.5,0
ENSG00000070367,EXOC5,-2,1,0,0,0,0,0
ENSG00000070404,FSTL3,0,0.226415094339623,0,3,1,0,0
ENSG00000070413,DGCR2,0,0,3,0,1,0,0
ENSG00000070501,POLB,0,0.3125,0,0,1,2.5,0
ENSG00000070540,WIPI1,0,1,0,0,1,0,0
ENSG00000070610,GBA2,0,1.07272727272727,0,0,1,2,0
ENSG00000070614,NDST1,0,1,3,0,0,1.5,0
ENSG00000070669,ASNS,0,1,0,0,1,1,0
ENSG00000070718,AP3M2,0,1,0,0,2,0,0
ENSG00000070731,ST6GALNAC2,0,1,3,0,3,0.5,0
ENSG00000070756,PABPC1,-2,0.449438202247191,0,3,0,1,0
ENSG00000070770,CSNK2A2,0,0.571428571428571,0,2,0,3,0
ENSG00000070778,PTPN21,0,1,0,2,1,0,0
ENSG00000070814,TCOF1,-2,0.186046511627907,0,0,0,0,0
ENSG00000070831,CDC42,-2,0.85,0,3,1,3,0
ENSG00000070882,OSBPL3,0,0.833333333333334,0,0,1,0.5,0
ENSG00000070961,ATP2B1,0,1.17647058823529,3,0,0,0,0
ENSG00000071051,NCK2,0,1,0,2,1,0.5,0
ENSG00000071054,MAP4K4,0,1,0,2,0,2,0
ENSG00000071073,MGAT4A,0,0.675675675675676,3,0,1,0,0
ENSG00000071082,RPL31,-2,0.661971830985916,0,0,0,1,0
ENSG00000071127,WDR1,-2,0.538461538461539,0,0,0,0,0
ENSG00000071189,SNX13,0,1,0,0,0,0,0
ENSG00000071242,RPS6KA2,0,0.433333333333333,0,2,0,2,0
ENSG00000071246,VASH1,0,0.6,0,0,1,0.5,0
ENSG00000071282,LMCD1,0,0.166666666666667,0,0,1,0,0
ENSG00000071462,BUD23,-2,0.27027027027027,0,0,1,0,0
ENSG00000071537,SEL1L,0,1,3,2,0,0,0
ENSG00000071539,TRIP13,0,0,0,3,0,0.5,0
ENSG00000071553,ATP6AP1,-2,0.762376237623762,3,0,0,0.5,0
ENSG00000071564,TCF3,0,0.142857142857143,0,3,0,0,0
ENSG00000071575,TRIB2,0,0.571428571428571,0,0,0,0,0
ENSG00000071626,DAZAP1,0,0.34375,0,-2,0,0.5,0
ENSG00000071655,MBD3,0,0.0392156862745098,0,2,0,0,0
ENSG00000071794,HLTF,0,0.0576923076923077,0,2,2,0.5,0
ENSG00000071859,FAM50A,0,0,0,0,0,0,0
ENSG00000071889,FAM3A,0,0,0,0,1,0,0
ENSG00000071894,CPSF1,-2,0,0,0,1,0,0
ENSG00000071909,MYO3B,0,1,0,0,1,2,0
ENSG00000071967,CYBRD1,0,1.01428571428571,3,0,1,0.5,0
ENSG00000071991,CDH19,0,2,3,0,2,0,0
ENSG00000071994,PDCD2,-2,0.0689655172413793,0,2,2,0,0
ENSG00000072042,RDH11,0,1,3,0,2,0,0
ENSG00000072062,PRKACA,0,0.616666666666667,0,3,0,3,-1
ENSG00000072071,ADGRL1,0,2,3,0,0,0,0
ENSG00000072110,ACTN1,0,0.756756756756757,0,2,0,0,0
ENSG00000072121,ZFYVE26,0,1,0,0,1,0,0
ENSG00000072134,EPN2,0,1.0379746835443,0,2,0,0,0
ENSG00000072135,PTPN18,0,0.423076923076923,0,2,1,0,0
ENSG00000072163,LIMS2,0,1,0,2,1,0,0
ENSG00000072195,SPEG,0,0,0,0,0,1,0
ENSG00000072210,ALDH3A2,0,1,3,0,1,0,0
ENSG00000072274,TFRC,-2,1.0814479638009,3,2,1,1,0
ENSG00000072310,SREBF1,0,0.741935483870968,3,2,0,1,-1
ENSG00000072364,AFF4,0,0,0,3,0,0.5,0
ENSG00000072415,PALS1,0,0.852459016393442,0,0,0,0.5,0
ENSG00000072422,RHOBTB1,0,1.09375,0,2,1,0,0
ENSG00000072501,SMC1A,-2,0.142857142857143,0,3,0,0.5,0
ENSG00000072506,HSD17B10,0,1.06896551724138,0,0,0,3,-1
ENSG00000072518,MARK2,0,0.942857142857143,0,2,0,2,0
ENSG00000072682,P4HA2,0,0.764705882352941,0,0,1,0.5,0
ENSG00000072736,NFATC3,0,0.433333333333333,0,2,0,0.5,0
ENSG00000072778,ACADVL,0,0.813953488372093,0,0,2,0.5,0
ENSG00000072786,STK10,0,0.720588235294118,0,0,1,2,0
ENSG00000072803,FBXW11,0,0.705882352941177,0,2,0,0,0
ENSG00000072832,CRMP1,0,1,0,0,0,0,0
ENSG00000072840,EVC,0,1.83333333333333,3,0,2,0,0
ENSG00000072849,DERL2,0,1,3,2,0,0,0
ENSG00000072858,SIDT1,0,1.2,3,0,1,0,0
ENSG00000072864,NDE1,0,1.65217391304348,0,0,1,0.5,0
ENSG00000072954,TMEM38A,0,0.4375,3,0,2,0,0
ENSG00000072958,AP1M1,0,0.921875,0,2,0,0,0
ENSG00000073008,PVR,0,0.846153846153846,3,0,2,1,0
ENSG00000073050,XRCC1,0,0,0,2,1,0,0
ENSG00000073060,SCARB1,0,0.925233644859813,3,0,1,2,0
ENSG00000073111,MCM2,-2,0.0943396226415094,0,2,1,0.5,0
ENSG00000073282,TP63,0,0.423076923076923,0,3,0,0.5,0
ENSG00000073350,LLGL2,0,1.10714285714286,0,0,1,0,0
ENSG00000073578,SDHA,0,0.793103448275862,0,-2,1,0.5,0
ENSG00000073584,SMARCE1,-2,0,0,3,0,0,0
ENSG00000073605,GSDMB,0,1.5,3,0,2,0,0
ENSG00000073614,KDM5A,0,0,0,3,0,1,0
ENSG00000073711,PPP2R3A,0,0,0,2,0,0,0
ENSG00000073712,FERMT2,0,1.25287356321839,0,0,0,0.5,0
ENSG00000073737,DHRS9,0,1,0,0,3,0,0
ENSG00000073756,PTGS2,0,0.77027027027027,0,0,0,2,-1
ENSG00000073803,MAP3K13,0,1,0,3,0,2,0
ENSG00000073849,ST6GAL1,0,0.916666666666667,3,0,1,1,0
ENSG00000073910,FRY,0,1,0,0,0,0,0
ENSG00000073921,PICALM,0,1.36318407960199,0,0,0,0,0
ENSG00000073969,NSF,-2,1.08064516129032,0,0,1,0,0
ENSG00000074054,CLASP1,0,1,0,0,0,0,0
ENSG00000074071,MRPS34,-2,1,0,0,3,0.5,0
ENSG00000074181,NOTCH3,0,0.724137931034484,3,3,0,1,0
ENSG00000074201,CLNS1A,-2,0.56,0,0,1,0.5,0
ENSG00000074211,PPP2R2C,0,1,0,2,0,0,0
ENSG00000074219,TEAD2,0,0.173913043478261,0,0,1,0.5,0
ENSG00000074319,TSG101,-2,0.78735632183908,0,0,0,1.5,0
ENSG00000074356,NCBP3,0,0.166666666666667,0,0,0,0,0
ENSG00000074370,ATP2A3,0,0.863636363636364,3,0,1,2,0
ENSG00000074410,CA12,0,2,3,0,2,3,0
ENSG00000074416,MGLL,0,0.8,0,0,1,3,0
ENSG00000074527,NTN4,0,1.14285714285714,0,2,0,0,0
ENSG00000074590,NUAK1,0,0.166666666666667,0,2,0,2,-1
ENSG00000074603,DPP8,0,1,0,0,0,2,0
ENSG00000074657,ZNF532,0,0,0,0,0,0,0
ENSG00000074695,LMAN1,0,0.848101265822785,3,0,1,0,0
ENSG00000074696,HACD3,0,0.647058823529412,3,0,1,0,0
ENSG00000074755,ZZEF1,0,,0,0,0,0,0
ENSG00000074800,ENO1,0,0.484210526315789,0,2,1,2,0
ENSG00000074842,MYDGF,0,0.767441860465116,0,0,3,0,0
ENSG00000074964,ARHGEF10L,0,1,0,-2,0,0,0
ENSG00000075142,SRI,0,0.8,0,2,2,1.5,0
ENSG00000075151,EIF4G3,0,1,0,2,0,0,0
ENSG00000075223,SEMA3C,0,0.157894736842105,0,0,1,0,0
ENSG00000075239,ACAT1,0,0.478260869565217,0,0,2,1.5,0
ENSG00000075240,GRAMD4,0,1,3,2,0,0,0
ENSG00000075275,CELSR1,0,0.857142857142858,3,0,0,0,0
ENSG00000075292,ZNF638,0,0.117647058823529,0,0,0,0,0
ENSG00000075391,RASAL2,0,1,0,2,0,0,0
ENSG00000075407,ZNF37A,0,0,0,0,2,0,0
ENSG00000075413,MARK3,0,0.547619047619048,0,2,1,3,0
ENSG00000075415,SLC25A3,-2,0.736842105263158,3,0,1,0,0
ENSG00000075420,FNDC3B,0,0,3,0,0,0,0
ENSG00000075426,FOSL2,0,0,0,2,0,0,0
ENSG00000075461,CACNG4,0,1.80769230769231,3,0,1,2,0
ENSG00000075539,FRYL,0,1,0,0,0,0,0
ENSG00000075568,TMEM131,0,0,3,0,0,0,0
ENSG00000075618,FSCN1,0,0.844827586206896,0,0,0,1,0
ENSG00000075624,ACTB,-2,0.227544910179641,0,2,0,0.5,0
ENSG00000075643,MOCOS,0,1,0,0,2,0,0
ENSG00000075651,PLD1,0,1.11585365853659,0,2,1,2,0
ENSG00000075711,DLG1,0,1.38853503184713,0,2,0,0.5,0
ENSG00000075785,RAB7A,0,0.922480620155038,0,2,0,1.5,0
ENSG00000075790,BCAP29,0,1,3,0,1,0,0
ENSG00000075856,SART3,-2,0.0697674418604651,0,0,0,0,0
ENSG00000075886,TUBA3D,0,0.428571428571429,0,0,3,1,0
ENSG00000075914,EXOSC7,-2,0.189189189189189,0,0,2,0.5,0
ENSG00000075945,KIFAP3,0,0.824561403508772,0,0,1,0,0
ENSG00000076003,MCM6,-2,0,0,2,0,0.5,0
ENSG00000076043,REXO2,0,0.595238095238095,0,0,1,0,0
ENSG00000076067,RBMS2,0,0.666666666666667,0,0,1,0,0
ENSG00000076108,BAZ2A,0,0.126984126984127,0,0,0,1,0
ENSG00000076201,PTPN23,-2,0.468085106382979,0,2,0,0.5,0
ENSG00000076242,MLH1,0,0,0,3,1,1,0
ENSG00000076248,UNG,0,0.444444444444444,0,0,1,1,0
ENSG00000076351,SLC46A1,0,1.49253731343284,3,0,1,1,0
ENSG00000076356,PLXNA2,0,2,3,0,0,0.5,0
ENSG00000076382,SPAG5,-2,0.448275862068966,0,0,1,0,0
ENSG00000076513,ANKRD13A,0,1.16666666666667,0,0,1,0,0
ENSG00000076554,TPD52,0,1,0,0,2,0,0
ENSG00000076555,ACACB,0,0.871794871794872,0,0,1,3,0
ENSG00000076604,TRAF4,0,0.531914893617021,0,2,0,0,0
ENSG00000076685,NT5C2,0,1,0,3,1,1,0
ENSG00000076706,MCAM,0,1.18181818181818,3,0,1,0,0
ENSG00000076716,GPC4,0,0.81081081081081,0,2,0,0,0
ENSG00000076826,CAMSAP3,0,0.675675675675676,0,2,0,0,0
ENSG00000076864,RAP1GAP,0,1,0,0,0,1.5,0
ENSG00000076924,XAB2,-2,0,0,2,0,0.5,0
ENSG00000076928,ARHGEF1,0,1.26666666666667,0,2,0,0.5,0
ENSG00000076944,STXBP2,0,0.790909090909091,0,0,1,0,0
ENSG00000077044,DGKD,0,1.36363636363636,0,0,0,0,0
ENSG00000077063,CTTNBP2,0,1,0,0,1,0,0
ENSG00000077097,TOP2B,0,0.333333333333333,0,0,0,3,0
ENSG00000077147,TM9SF3,0,0,3,0,0,0,0
